,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,clear,thin,thick
73608,0.27147,0.37221,0.2344,0.5405,0.97599,0.98377,0.97386,0.99305,0.69079,0.0366,0.75737,0.35311,68.39,1.0,0.0,0.0
154101,0.68184,0.75284,0.95208,0.94976,0.96867,0.98127,0.93715,0.98958,0.4605,0.04406,0.42905,0.321,49.08,0.0,0.0,1.0
7696,0.87657,0.842,0.88207,0.9048,0.95689,0.99297,0.98824,1.01058,0.79452,0.22255,0.77494,0.61775,32.02,0.0,0.0,1.0
167036,0.679,0.74537,0.70696,0.99888,1.00676,1.00796,0.99529,1.00875,0.81371,0.32854,0.12367,0.15109,45.45,0.0,0.0,1.0
113590,0.61092,0.54837,0.58169,0.62622,0.73065,0.76129,0.70409,0.77821,0.43992,0.04783,0.08909,0.10828,76.66,0.0,0.0,1.0
9488,0.52065,0.61746,0.78549,0.73224,0.775,0.81481,0.73109,0.83924,0.09746,0.00037,0.66553,0.46115,65.27,0.0,0.0,1.0
4488,0.30145,0.26252,0.21453,0.35019,0.56598,0.575,0.54887,0.58072,0.24446,0.01078,0.37585,0.21423,82.95,0.0,0.0,1.0
11027,0.36448,0.46932,0.32794,0.56161,1.01148,1.07204,0.94633,1.10579,0.11737,0.00029,0.79404,0.34499,36.86,0.0,0.0,1.0
13543,0.24436,0.23338,0.70759,0.66621,0.71591,0.76508,0.67382,0.7958,0.05388,0.00108,0.421,0.16155,80.22,1.0,0.0,0.0
23605,0.65102,0.67632,0.65658,0.78349,1.01116,1.03055,0.9734,1.04535,0.5114,0.04717,0.81422,0.58982,43.99,0.0,0.0,1.0
172242,0.54497,0.54119,0.62595,0.66634,0.69399,0.71002,0.67712,0.72248,0.31516,0.00509,0.10138,0.11714,82.71,0.0,0.0,1.0
18142,0.26426,0.21658,0.19718,0.24679,0.53208,0.56559,0.50525,0.58444,0.14856,0.00802,0.32576,0.17189,81.3,0.0,0.0,1.0
2566,0.17572,0.22534,0.16373,0.33466,1.03705,1.0451,1.0306,1.05453,0.69224,0.01944,0.58308,0.26591,45.88,0.0,1.0,0.0
16860,0.16572,0.13874,0.13399,0.13472,0.13592,0.1347,0.13163,0.13369,0.09621,0.00912,0.12293,0.11939,38.81,1.0,0.0,0.0
106277,0.87085,0.82689,0.85247,0.86468,0.91543,0.9351,0.88192,0.94173,0.80405,0.17908,0.05766,0.0739,35.68,0.0,0.0,1.0
51309,0.2583,0.35439,0.21538,0.52794,0.95301,0.97301,0.93035,0.99083,0.34925,0.00059,0.93565,0.71448,69.89,1.0,0.0,0.0
108200,0.73908,0.62676,0.68264,0.64433,0.68497,0.72689,0.65513,0.75199,0.27354,0.0032,0.11794,0.13452,79.52,0.0,0.0,1.0
175540,0.78722,0.73567,0.76983,0.78188,0.78674,0.7872,0.77979,0.78568,0.68379,0.16357,0.08658,0.10813,60.91,0.0,0.0,1.0
102755,0.34365,0.34731,0.30961,0.3881,0.83864,0.93186,0.76319,0.98817,0.16565,0.0055,0.1769,0.12533,50.31,0.0,0.0,1.0
192541,0.56964,0.51361,0.5279,0.59343,0.70006,0.70582,0.68559,0.70984,0.44292,0.05234,0.48718,0.42825,74.56,0.0,0.0,1.0
194623,0.68683,0.67512,0.6821,0.7483,1.0939,1.10913,1.06058,1.11468,0.53789,0.02735,0.50162,0.34265,39.46,0.0,0.0,1.0
30739,0.51127,0.4988,0.5221,0.58021,0.69731,0.77214,0.76124,0.88607,0.31605,0.00795,0.73123,0.54776,55.61,0.0,0.0,1.0
87644,0.19689,0.23206,0.13204,0.272,0.63845,0.76972,0.63727,0.82492,0.01282,0.00051,0.41669,0.15217,75.2,1.0,0.0,0.0
122960,0.92786,0.85314,0.89572,0.86143,0.88983,0.9177,0.84638,0.93495,0.50639,0.08823,0.07999,0.10052,59.89,0.0,0.0,1.0
142590,0.82394,0.80026,0.80263,0.83905,0.90363,0.94573,0.86123,0.97451,0.66298,0.15754,0.09499,0.11557,31.08,0.0,0.0,1.0
64383,0.26869,0.38352,0.23181,0.52492,0.92894,0.96653,0.88763,0.99128,0.15612,0.00046,0.87625,0.4444,61.52,1.0,0.0,0.0
41171,0.55521,0.44582,0.49019,0.50929,0.52535,0.53444,0.51976,0.54384,0.29536,0.00717,0.44603,0.36624,82.34,0.0,0.0,1.0
163859,0.42831,0.39839,0.35992,0.60408,0.70011,0.70206,0.69351,0.70333,0.51175,0.04702,0.23098,0.23674,75.84,0.0,0.0,1.0
25084,0.22843,0.29039,0.17528,0.3401,0.81361,0.90026,0.75121,0.95033,0.02852,0.0006,0.68911,0.29423,69.81,1.0,0.0,0.0
33382,0.40918,0.54771,0.40265,0.77965,0.98051,1.00977,0.93632,1.03177,0.2875,0.00297,0.60688,0.32782,44.11,0.0,0.0,1.0
25106,0.2662,0.32074,0.46217,0.51293,0.58134,0.64172,0.64074,0.7104,0.24498,0.00353,0.84737,0.71001,53.96,0.0,1.0,0.0
36011,0.21365,0.28004,0.15778,0.36604,0.99226,0.99697,0.98443,1.00231,0.69728,0.04159,0.80903,0.36629,53.13,1.0,0.0,0.0
149285,0.38857,0.35571,0.38537,0.4779,0.61073,0.6699,0.69135,0.75336,0.33835,0.00158,0.19258,0.23577,78.58,0.0,0.0,1.0
104134,0.57531,0.56257,0.53159,0.59584,0.78777,0.84518,0.72991,0.8745,0.04612,0.00059,0.0687,0.07454,67.55,0.0,0.0,1.0
34424,0.3895,0.43241,0.37032,0.54784,0.81703,0.91608,0.74253,0.97577,0.14264,0.00122,0.559,0.29811,49.57,0.0,0.0,1.0
54291,0.91373,0.83419,0.91953,0.9544,0.97209,0.98053,0.97342,0.99126,0.71628,0.06033,0.94309,0.35506,73.53,1.0,0.0,0.0
190934,0.56841,0.64685,0.63205,0.82727,1.0106,1.01729,0.99937,1.02402,0.66982,0.05042,0.63857,0.54503,45.9,0.0,0.0,1.0
153033,0.71711,0.68532,0.74978,0.80678,0.88565,0.90611,0.85642,0.91944,0.65047,0.20211,0.1038,0.12726,64.46,0.0,0.0,1.0
138470,0.78684,0.75669,0.77006,0.81483,0.88036,0.90612,0.84132,0.91872,0.59773,0.14432,0.11076,0.13588,56.73,0.0,0.0,1.0
189910,0.83384,0.80281,0.81483,0.85432,0.94314,0.96784,0.90121,0.97739,0.69999,0.14566,0.08947,0.11099,40.11,0.0,0.0,1.0
120929,0.81457,0.78228,0.79764,0.85888,0.94487,0.9433,0.92874,0.93858,0.8353,0.36447,0.15967,0.19044,56.9,0.0,0.0,1.0
21191,0.35924,0.34418,0.28078,0.48947,0.59204,0.59679,0.57452,0.59961,0.27403,0.00348,0.36984,0.24458,81.78,0.0,0.0,1.0
1657,0.3254,0.32508,0.26819,0.38899,0.80774,0.82078,0.78152,0.83064,0.27837,0.00073,0.51622,0.25853,67.79,0.0,0.0,1.0
58121,0.18843,0.25695,0.13328,0.32414,0.95165,0.97944,0.91314,0.99704,0.22844,0.00035,0.48456,0.19645,46.83,1.0,0.0,0.0
126002,0.73843,0.67082,0.71386,0.73908,0.77403,0.78268,0.76016,0.78349,0.71502,0.27753,0.15586,0.17666,73.45,0.0,0.0,1.0
59162,0.23585,0.23293,0.15933,0.29595,0.80254,0.89786,0.75046,0.95929,0.02057,0.00095,0.76405,0.29897,80.58,1.0,0.0,0.0
33016,0.755,0.72369,0.77065,0.76478,0.79338,0.82375,0.7903,0.8625,0.31341,0.0008,0.71803,0.52738,43.88,0.0,0.0,1.0
83421,0.35953,0.46615,0.33651,0.68342,0.92191,0.95232,0.89863,0.9803,0.23996,0.00067,0.90732,0.57996,76.91,1.0,0.0,0.0
164664,0.65081,0.62473,0.64165,0.69564,0.95665,0.96694,0.9328,0.97453,0.53848,0.0611,0.54565,0.40844,52.2,0.0,0.0,1.0
149900,0.94896,0.88623,0.93612,0.95269,0.95898,0.95942,0.95075,0.95837,0.76994,0.09732,0.09973,0.11908,56.38,0.0,0.0,1.0
129505,0.5861,0.54381,0.55907,0.62468,0.82851,0.8297,0.8254,0.83049,0.71532,0.19401,0.10216,0.12329,73.38,0.0,0.0,1.0
45010,0.6932,0.71494,0.68683,0.8145,1.057,1.07627,1.01668,1.08849,0.63357,0.17062,0.60634,0.4765,41.65,0.0,0.0,1.0
82323,0.40168,0.53244,0.39287,0.76091,0.99555,0.99748,0.99759,1.00028,0.92589,0.47138,0.96629,0.6273,46.66,1.0,0.0,0.0
120247,0.64058,0.62058,0.61876,0.65777,0.89976,0.94879,0.84283,0.97885,0.48862,0.04626,0.07334,0.09235,48.37,0.0,0.0,1.0
110105,0.5152,0.43153,0.45692,0.63833,0.6541,0.65784,0.65778,0.66143,0.57869,0.12433,0.12464,0.13868,84.63,0.0,0.0,1.0
156433,0.56215,0.53159,0.54427,0.58849,0.92287,0.93333,0.89821,0.94148,0.57786,0.15715,0.13216,0.15447,61.19,0.0,0.0,1.0
127373,0.49721,0.53463,0.46523,0.62322,0.86404,0.95376,0.78606,1.01207,0.32074,0.03175,0.07869,0.09198,38.98,0.0,0.0,1.0
119250,0.81533,0.78585,0.79749,0.84549,0.92912,0.95026,0.8894,0.95892,0.78405,0.25949,0.08317,0.1044,46.4,0.0,0.0,1.0
45860,0.24571,0.21865,0.22005,0.21584,0.2216,0.22791,0.21709,0.23417,0.07619,0.00029,0.24824,0.2522,43.95,0.0,1.0,0.0
88087,0.33423,0.44004,0.28724,0.63233,0.98477,0.99235,0.96784,0.99946,0.54722,0.00524,0.9478,0.65807,52.35,1.0,0.0,0.0
22293,0.77176,0.74126,0.77632,0.80355,0.9529,0.98808,0.91782,1.01537,0.66082,0.14166,0.72133,0.60194,44.78,0.0,0.0,1.0
10658,0.51121,0.49561,0.49261,0.55446,0.94347,0.95599,0.91764,0.96475,0.47685,0.02495,0.50402,0.30471,52.82,0.0,0.0,1.0
179501,0.42753,0.36005,0.36521,0.44282,0.65611,0.66907,0.63348,0.67957,0.20049,0.00126,0.23233,0.19347,82.46,0.0,0.0,1.0
90374,0.58727,0.81562,0.8979,0.8769,0.92253,0.95788,0.88439,0.98593,0.16249,0.00081,0.63553,0.27374,73.67,1.0,0.0,0.0
6594,0.45757,0.4241,0.42638,0.39708,0.422,0.45223,0.40561,0.45578,0.07068,0.00032,0.55118,0.3979,50.68,0.0,0.0,1.0
80511,0.24355,0.26044,0.20234,0.31464,0.84313,0.92784,0.781,0.97735,0.02299,0.00037,0.82419,0.35141,69.51,1.0,0.0,0.0
140496,0.68809,0.65448,0.66756,0.69179,0.88819,0.93019,0.83094,0.95349,0.40855,0.00529,0.05678,0.07185,50.46,0.0,0.0,1.0
37463,0.51259,0.41619,0.4365,0.50084,0.58609,0.59087,0.57596,0.59404,0.35855,0.02221,0.39196,0.3152,82.38,0.0,0.0,1.0
154757,0.87886,0.82708,0.85975,0.87099,0.88848,0.8925,0.86797,0.88815,0.76124,0.22088,0.11845,0.14464,55.38,0.0,0.0,1.0
31973,0.42194,0.46292,0.4232,0.61124,0.73293,0.76374,0.69624,0.78311,0.12318,0.00039,0.459,0.30727,69.81,0.0,0.0,1.0
6102,0.65587,0.64902,0.66018,0.70479,0.99485,1.02781,0.9445,1.05023,0.31902,0.00228,0.78966,0.57783,43.04,0.0,0.0,1.0
2335,0.43802,0.46525,0.43477,0.53653,0.9628,1.03881,0.89282,1.08077,0.05568,0.00028,0.57086,0.38242,38.53,0.0,0.0,1.0
57650,0.34908,0.60999,0.48754,0.94366,0.96756,0.98517,0.93712,0.99823,0.34027,0.00041,0.71977,0.36167,48.14,1.0,0.0,0.0
114194,0.57586,0.56618,0.55162,0.59866,0.88763,0.95911,0.81509,1.00601,0.35782,0.04163,0.09549,0.11505,41.6,0.0,0.0,1.0
49046,0.61375,0.62747,0.80245,0.8527,0.91629,0.9608,0.93475,0.97106,0.50006,0.02038,0.66053,0.51576,42.12,0.0,0.0,1.0
9981,0.35274,0.36269,0.62152,0.64095,0.70616,0.77909,0.64632,0.81786,0.01913,0.00041,0.66121,0.26078,67.39,0.0,0.0,1.0
27237,0.59098,0.53968,0.54862,0.47556,0.51547,0.56058,0.47293,0.58264,0.01924,0.00035,0.45888,0.28591,66.14,0.0,0.0,1.0
15184,0.34483,0.31417,0.32116,0.32646,0.32913,0.33161,0.32934,0.33455,0.24128,0.027,0.31217,0.26777,51.63,0.0,0.0,1.0
188179,0.80507,0.76564,0.80097,0.82441,0.93058,0.95224,0.90169,0.96671,0.56236,0.0446,0.69924,0.58225,51.51,0.0,0.0,1.0
17675,0.65956,0.61175,0.63387,0.64653,0.80786,0.84284,0.76338,0.86392,0.27456,0.00489,0.53107,0.39446,62.87,0.0,0.0,1.0
123018,0.45753,0.40112,0.41985,0.45979,0.63252,0.69704,0.6723,0.70669,0.44668,0.12206,0.13617,0.15566,78.63,0.0,0.0,1.0
102816,0.64289,0.62327,0.62491,0.69431,0.91617,0.94445,0.87461,0.96241,0.60697,0.23027,0.13861,0.16139,55.99,0.0,0.0,1.0
155466,0.54046,0.54545,0.52711,0.6622,0.99682,1.00524,0.97412,1.01237,0.53442,0.03734,0.21759,0.20365,47.2,0.0,0.0,1.0
4672,0.62241,0.59395,0.60996,0.66259,0.89752,0.91317,0.86912,0.92521,0.45358,0.0515,0.62651,0.48813,58.62,0.0,0.0,1.0
120422,0.29968,0.31582,0.50811,0.60067,0.7619,0.96295,0.90616,1.02643,0.12641,0.00034,0.32852,0.35987,40.78,0.0,0.0,1.0
76017,0.18829,0.18992,0.29495,0.34919,0.41712,0.49302,0.52964,0.61506,0.17018,0.00123,0.89659,0.73831,80.57,1.0,0.0,0.0
133591,0.58498,0.70001,0.56449,1.00206,1.00884,1.01015,1.00226,1.01079,0.81875,0.06216,0.07299,0.09676,45.82,0.0,0.0,1.0
188596,0.55291,0.62029,0.79934,0.76911,0.89253,1.04478,0.89288,1.08769,0.04847,0.00028,0.44754,0.30565,40.44,0.0,0.0,1.0
150373,0.6213,0.5864,0.59529,0.62424,0.76677,0.81876,0.72297,0.85127,0.29594,0.0039,0.45212,0.30718,62.79,0.0,0.0,1.0
134249,0.47233,0.46158,0.44992,0.50917,0.98644,0.99263,0.96551,0.99651,0.55246,0.00314,0.06276,0.07663,48.72,0.0,0.0,1.0
110054,0.53481,0.54114,0.49903,0.63596,0.75144,0.79405,0.71491,0.82038,0.26494,0.00425,0.12121,0.14048,75.96,0.0,0.0,1.0
73125,0.05769,0.03198,0.05822,0.09789,0.14238,0.19865,0.23158,0.30759,0.03813,0.00032,0.93393,0.81633,41.71,1.0,0.0,0.0
148121,0.85423,0.81065,0.83872,0.85805,0.97332,0.96667,0.93662,0.95235,0.75672,0.16709,0.1136,0.13468,39.57,0.0,0.0,1.0
175189,0.52984,0.51758,0.50641,0.5477,0.90957,0.98195,0.83522,1.02653,0.26967,0.00479,0.08738,0.10438,34.81,0.0,0.0,1.0
69470,0.37572,0.39028,0.35049,0.48341,0.89849,0.95629,0.84345,0.99001,0.06805,0.00057,0.9228,0.72356,58.87,1.0,0.0,0.0
184526,0.40332,0.36269,0.34761,0.43371,0.67259,0.67873,0.65776,0.6838,0.39485,0.0614,0.33077,0.2774,76.42,0.0,0.0,1.0
86240,0.12689,0.08753,0.07035,0.05877,0.06027,0.06226,0.05102,0.06108,0.0041,0.00039,0.04525,0.02875,69.98,1.0,0.0,0.0
95430,0.32226,0.42315,0.30157,0.66773,0.87826,0.94089,0.82786,0.98092,0.06329,0.00044,0.66761,0.28607,72.73,1.0,0.0,0.0
115812,0.46213,0.49937,0.42335,0.5992,0.99258,1.00468,0.9619,1.01409,0.41363,0.0025,0.14181,0.13458,46.38,0.0,0.0,1.0
154676,1.00188,0.93262,0.97416,0.94474,0.96809,0.99047,0.92295,1.0026,0.52431,0.03516,0.08541,0.10427,43.28,0.0,0.0,1.0
151543,0.54413,0.42594,0.49242,0.64694,0.67125,0.68075,0.66361,0.68984,0.36509,0.00701,0.11071,0.12392,84.62,0.0,0.0,1.0
38093,0.71107,0.74135,0.70167,0.87002,1.07449,1.08458,1.05119,1.09112,0.57221,0.0171,0.77993,0.57947,39.39,0.0,0.0,1.0
161622,0.67323,0.64772,0.69298,0.68559,0.70917,0.73285,0.69402,0.74683,0.34505,0.01115,0.57077,0.44499,44.16,0.0,0.0,1.0
49097,0.45045,0.33623,0.35685,0.39727,0.56451,0.56489,0.55289,0.5632,0.34551,0.00874,0.33376,0.26467,83.89,0.0,0.0,1.0
54840,0.94031,0.86961,0.91736,0.85234,0.90344,0.95581,0.85281,0.98846,0.08778,0.00034,0.126,0.16409,63.93,1.0,0.0,0.0
143422,0.55844,0.45677,0.50907,0.56854,0.62774,0.6525,0.61427,0.66628,0.4305,0.05059,0.09833,0.11549,83.27,0.0,0.0,1.0
33385,0.52504,0.46063,0.48491,0.43501,0.4815,0.53285,0.46403,0.57982,0.02145,0.00045,0.5404,0.3496,72.66,0.0,0.0,1.0
150472,0.48589,0.40422,0.41483,0.45581,0.62854,0.63339,0.61514,0.63656,0.32919,0.00519,0.40445,0.33387,79.93,0.0,0.0,1.0
58292,0.37829,0.52588,0.38758,0.68061,0.92622,0.96866,0.87704,0.99426,0.13252,0.00027,0.94412,0.56978,46.27,1.0,0.0,0.0
175393,0.33572,0.36888,0.29835,0.40172,0.88282,0.96621,0.80337,1.0186,0.20358,0.03874,0.18293,0.1256,42.3,0.0,0.0,1.0
76554,0.26561,0.32931,0.21156,0.42714,0.88313,0.94306,0.83336,0.98174,0.07084,0.00044,0.91843,0.37792,72.99,1.0,0.0,0.0
30124,0.42472,0.55769,0.48517,0.78467,0.94967,1.00358,0.8897,1.03984,0.24781,0.00743,0.56452,0.3331,44.0,0.0,0.0,1.0
46372,0.39447,0.41543,0.63204,0.69111,0.81923,0.89209,0.75944,0.93233,0.02887,0.00033,0.82785,0.48856,55.97,0.0,0.0,1.0
174436,0.86604,0.83524,0.8301,0.78703,0.90015,0.98718,0.82113,1.03558,0.41183,0.06875,0.51478,0.43872,34.56,0.0,0.0,1.0
126782,0.78329,0.71797,0.7596,0.78128,0.82424,0.82352,0.81478,0.81552,0.78061,0.34718,0.16433,0.19286,70.47,0.0,0.0,1.0
146072,0.64978,0.64207,0.62606,0.6885,0.88247,0.95432,0.81513,1.00367,0.44423,0.07084,0.08738,0.10908,39.83,0.0,0.0,1.0
105515,0.80953,0.78327,0.79128,0.83664,0.99175,0.99102,0.96235,0.98544,0.81931,0.27249,0.09638,0.11969,42.04,0.0,0.0,1.0
133853,0.77871,0.73473,0.77436,0.79049,0.79916,0.80433,0.80047,0.81179,0.69389,0.1536,0.09985,0.12329,55.06,0.0,0.0,1.0
136302,0.41864,0.4424,0.39138,0.5153,1.01637,1.03197,0.97467,1.04489,0.50022,0.18922,0.2615,0.21994,36.48,0.0,0.0,1.0
108565,0.48739,0.47161,0.46533,0.55368,0.89704,0.90842,0.87222,0.91794,0.48073,0.03785,0.10513,0.12608,65.47,0.0,0.0,1.0
195973,0.46179,0.47368,0.43935,0.56609,0.99624,1.00086,0.98979,1.00558,0.71666,0.03235,0.17818,0.17093,50.16,0.0,0.0,1.0
65974,0.23487,0.25055,0.3007,0.31807,0.38638,0.46047,0.45823,0.58107,0.04366,0.00031,0.93171,0.78714,33.95,1.0,0.0,0.0
123079,1.02748,0.95782,0.99004,0.92995,0.9611,0.98893,0.896,1.00214,0.48643,0.01683,0.053,0.06759,31.86,0.0,0.0,1.0
37788,0.34516,0.37877,0.52529,0.60414,0.6827,0.76033,0.81896,0.88683,0.5516,0.01073,0.78655,0.62737,56.93,0.0,0.0,1.0
76259,0.29918,0.40268,0.28082,0.59205,0.96938,0.98008,0.96575,0.99194,0.62557,0.01888,0.73479,0.37711,74.09,1.0,0.0,0.0
59045,0.29842,0.25463,0.21607,0.27154,0.71112,0.88018,0.72108,0.94916,0.01732,0.00104,0.44715,0.14618,82.5,1.0,0.0,0.0
149302,0.77308,0.76212,0.75371,0.83599,0.97645,1.00235,0.9315,1.01584,0.75372,0.29505,0.10246,0.12711,35.87,0.0,0.0,1.0
10230,0.7214,0.70403,0.72094,0.76348,0.98644,1.04263,0.92983,1.08366,0.5227,0.05654,0.79286,0.60508,37.82,0.0,0.0,1.0
20505,0.52403,0.49501,0.49205,0.52431,0.73434,0.80392,0.67926,0.84416,0.10827,0.00047,0.55167,0.40239,64.14,0.0,0.0,1.0
190404,0.62204,0.55938,0.59791,0.62233,0.6415,0.6532,0.65312,0.67321,0.46853,0.04697,0.32168,0.32365,72.32,0.0,0.0,1.0
143947,0.77854,0.73561,0.76652,0.76814,0.7738,0.77513,0.75472,0.77285,0.46813,0.01144,0.06321,0.07902,45.95,0.0,0.0,1.0
165493,0.61308,0.5331,0.57804,0.62835,0.73792,0.74195,0.72812,0.74337,0.58801,0.13992,0.0998,0.119,79.65,0.0,0.0,1.0
69550,0.25984,0.22768,0.16985,0.26403,0.69678,0.83474,0.64089,0.9237,0.01509,0.00125,0.35641,0.0774,84.56,1.0,0.0,0.0
129431,0.56537,0.53241,0.53974,0.57621,0.77052,0.88268,0.78962,0.91273,0.40254,0.02677,0.0895,0.10704,62.79,0.0,0.0,1.0
132851,0.81612,0.77716,0.79742,0.81217,0.91376,0.9629,0.88305,0.98716,0.72206,0.19262,0.09691,0.119,31.09,0.0,0.0,1.0
64615,0.33551,0.43189,0.28984,0.52735,0.87411,0.94423,0.81335,0.98522,0.04026,0.00039,0.91175,0.46273,63.72,1.0,0.0,0.0
28618,0.20182,0.27492,0.14065,0.33525,0.82995,0.87089,0.7854,0.89659,0.1037,0.00035,0.70229,0.38219,64.74,0.0,1.0,0.0
49156,0.39171,0.35264,0.37307,0.36323,0.3801,0.39716,0.37069,0.4075,0.12991,0.00087,0.36245,0.25586,68.71,0.0,0.0,1.0
97003,0.22107,0.3322,0.17903,0.44529,0.93019,0.97069,0.88214,0.99509,0.13724,0.0003,0.93881,0.5831,43.55,1.0,0.0,0.0
157793,0.72385,0.63877,0.6942,0.71584,0.73364,0.74972,0.72669,0.75853,0.59573,0.1816,0.12272,0.14631,77.9,0.0,0.0,1.0
83809,0.4898,0.44461,0.63291,0.68906,0.79576,0.9056,0.83968,0.9608,0.11569,0.00142,0.87485,0.76335,83.13,1.0,0.0,0.0
95353,0.31636,0.38719,0.27269,0.55291,0.93061,0.95445,0.92387,0.97922,0.39574,0.00136,0.87828,0.44448,80.66,1.0,0.0,0.0
88756,0.26108,0.37707,0.20983,0.58152,0.955,0.97122,0.93974,0.98798,0.4181,0.0012,0.79313,0.38745,73.07,1.0,0.0,0.0
105243,0.58125,0.50986,0.54279,0.62569,0.74198,0.74824,0.72683,0.75263,0.45304,0.02363,0.09887,0.11694,79.08,0.0,0.0,1.0
129465,0.68728,0.70187,0.75688,0.76358,0.783,0.80036,0.75561,0.80796,0.56288,0.07033,0.07436,0.09198,72.85,0.0,0.0,1.0
134968,0.48251,0.45516,0.45145,0.53488,0.77716,0.80179,0.75396,0.81774,0.4298,0.08158,0.10938,0.12858,75.21,0.0,0.0,1.0
22327,0.58588,0.579,0.62331,0.6088,0.63071,0.66056,0.61993,0.66986,0.21442,0.00725,0.56869,0.48865,54.02,0.0,0.0,1.0
21770,0.34374,0.37561,0.31145,0.43537,0.85683,0.92717,0.78795,0.97082,0.18216,0.01112,0.70121,0.36098,51.56,0.0,0.0,1.0
27061,0.47484,0.48478,0.43874,0.61584,0.77529,0.78384,0.75766,0.79041,0.40516,0.01912,0.44877,0.28008,68.91,0.0,0.0,1.0
107065,0.42464,0.37608,0.48705,0.56707,0.65005,0.7525,0.75783,0.78321,0.45513,0.01703,0.09916,0.12644,78.04,0.0,0.0,1.0
175201,0.63758,0.66009,0.61707,0.73795,0.88781,0.9521,0.82349,0.99263,0.47944,0.13857,0.08416,0.10505,46.99,0.0,0.0,1.0
109193,0.34851,0.30235,0.39233,0.43182,0.47372,0.50706,0.50762,0.54855,0.21072,0.00132,0.1287,0.1563,82.38,0.0,0.0,1.0
49842,0.48505,0.53342,0.45652,0.62573,1.06346,1.09218,1.01226,1.11346,0.38979,0.01715,0.6265,0.44264,31.77,0.0,0.0,1.0
129817,0.69922,0.66204,0.68031,0.7005,0.94154,0.95328,0.88601,0.95206,0.3645,0.00108,0.04319,0.05482,45.38,0.0,0.0,1.0
7879,0.40237,0.49772,0.95146,0.94185,0.96627,0.98348,0.93259,0.99728,0.37008,0.00723,0.89697,0.59919,48.72,0.0,0.0,1.0
192996,0.61283,0.61029,0.58943,0.71135,0.85345,0.86952,0.82682,0.88057,0.4145,0.02496,0.17153,0.17363,68.93,0.0,0.0,1.0
39689,0.28895,0.28951,0.25261,0.36609,0.8678,0.88014,0.84546,0.89067,0.3529,0.00095,0.60765,0.35765,61.68,0.0,0.0,1.0
146034,0.61276,0.64666,0.60261,0.78144,0.96518,0.97872,0.93199,0.99039,0.54489,0.19352,0.16897,0.19247,52.49,0.0,0.0,1.0
117432,0.27727,0.29939,0.21335,0.4004,0.90384,0.94133,0.87754,0.97371,0.17657,0.0009,0.53493,0.21625,78.64,1.0,0.0,0.0
118660,0.82518,0.76689,0.80659,0.8201,0.82355,0.8219,0.81441,0.81765,0.71807,0.17376,0.1028,0.12701,64.56,0.0,0.0,1.0
35974,0.56063,0.55289,0.6141,0.64653,0.69581,0.73962,0.75664,0.82849,0.37752,0.00192,0.82237,0.60885,43.8,0.0,0.0,1.0
36194,1.07227,1.01104,1.05842,1.06578,1.07423,1.08427,1.05954,1.08257,0.91349,0.4767,0.70441,0.55332,38.66,0.0,0.0,1.0
131044,0.60459,0.56802,0.59632,0.59532,0.60969,0.62259,0.60215,0.63695,0.34038,0.00893,0.06999,0.08866,52.97,0.0,0.0,1.0
109715,0.70279,0.64993,0.69787,0.7147,0.72754,0.7376,0.72696,0.74875,0.57578,0.08,0.08095,0.1007,69.35,0.0,0.0,1.0
183174,0.91204,0.86918,0.89868,0.91473,0.96295,0.96319,0.93103,0.95381,0.8855,0.33264,0.12398,0.15099,37.73,0.0,0.0,1.0
79291,0.20343,0.24001,0.16925,0.33985,0.98523,0.99285,0.96751,0.99972,0.54356,0.00459,0.7462,0.40706,45.09,1.0,0.0,0.0
171896,0.80823,0.78189,0.8047,0.81533,0.83219,0.85238,0.80594,0.86118,0.63164,0.14706,0.11083,0.13527,63.51,0.0,0.0,1.0
195444,0.69556,0.65721,0.68142,0.70951,0.93313,0.95197,0.88807,0.96155,0.59602,0.09844,0.07057,0.08917,53.48,0.0,0.0,1.0
178205,0.47395,0.50404,0.44035,0.52937,0.93723,0.99291,0.87501,1.02272,0.08153,0.00028,0.08739,0.09118,39.04,0.0,0.0,1.0
154292,0.5724,0.63932,0.54848,0.75398,0.94915,0.96442,0.91331,0.97508,0.39431,0.00417,0.0765,0.09271,54.13,0.0,0.0,1.0
183385,0.72452,0.66604,0.70309,0.73385,0.80106,0.81374,0.78451,0.81996,0.70946,0.32519,0.15785,0.18584,72.93,0.0,0.0,1.0
4598,0.74082,0.72387,0.73904,0.78672,1.079,1.09335,1.04167,1.10268,0.76677,0.40886,0.74009,0.54617,38.16,0.0,0.0,1.0
101414,0.58773,0.47764,0.5421,0.58632,0.632,0.64511,0.62938,0.65205,0.58414,0.27682,0.15351,0.17546,83.87,0.0,0.0,1.0
37236,0.53479,0.52328,0.51246,0.57589,0.86852,0.90053,0.82799,0.92003,0.23774,0.00074,0.58269,0.32995,57.24,0.0,0.0,1.0
153819,0.66581,0.65789,0.64457,0.73816,1.02343,1.02858,0.99906,1.03172,0.68317,0.21811,0.12839,0.15451,37.65,0.0,0.0,1.0
6033,0.96938,0.90623,0.95735,0.93289,0.96428,0.99195,0.91927,1.01307,0.47915,0.1766,0.6993,0.45216,48.05,0.0,0.0,1.0
