,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,clear,thin,thick
154118,0.50447,0.53072,0.70752,0.70405,0.78487,0.85859,0.77101,0.88541,0.14045,0.00302,0.47676,0.37952,50.54,0.0,0.0,1.0
73468,0.23741,0.21806,0.16479,0.4056,0.83911,0.89371,0.82106,0.948,0.10526,0.00204,0.45362,0.17556,84.75,1.0,0.0,0.0
93217,0.24323,0.37683,0.21967,0.54108,0.99387,0.99639,0.99581,0.99961,0.90786,0.40569,0.9654,0.67801,49.27,1.0,0.0,0.0
85515,0.26108,0.36231,0.21844,0.47316,0.91198,0.96235,0.85916,0.992,0.08987,0.00039,0.5862,0.23203,54.38,1.0,0.0,0.0
105510,0.84605,0.79305,0.83033,0.84648,0.91819,0.90899,0.89034,0.89356,0.74519,0.14922,0.08609,0.10741,54.48,0.0,0.0,1.0
60604,0.35331,0.40614,0.29811,0.53405,0.84099,0.91799,0.79212,0.96889,0.03881,0.00067,0.74316,0.31897,79.45,1.0,0.0,0.0
180364,0.77956,0.74749,0.76867,0.81058,0.9951,1.00501,0.95955,1.01037,0.70451,0.33584,0.14023,0.16769,44.71,0.0,0.0,1.0
75010,0.92815,0.85616,0.90909,0.84194,0.8926,0.95134,0.84502,0.98588,0.0776,0.00053,0.91728,0.79601,66.73,1.0,0.0,0.0
120031,0.86315,0.82005,0.84307,0.84794,0.88979,0.91127,0.84977,0.91939,0.56499,0.03638,0.0733,0.09215,41.99,0.0,0.0,1.0
97857,0.20158,0.18921,0.23093,0.23441,0.24217,0.24441,0.22726,0.23311,0.08632,0.00042,0.17226,0.14582,41.12,1.0,0.0,0.0
101890,0.53277,0.49709,0.64289,0.6828,0.6994,0.7055,0.69975,0.71254,0.58932,0.31297,0.19131,0.21461,82.36,0.0,0.0,1.0
20192,0.56911,0.8276,0.63847,0.94544,0.96074,0.9689,0.94282,0.97661,0.55024,0.03856,0.76742,0.51644,51.36,0.0,0.0,1.0
177981,0.65355,0.61741,0.63195,0.66395,0.92767,0.94981,0.88417,0.96367,0.62606,0.26131,0.0947,0.11773,54.87,0.0,0.0,1.0
154089,0.68017,0.65985,0.77533,0.83238,0.88683,0.94249,0.94904,0.9559,0.8025,0.24989,0.1241,0.14877,55.75,0.0,0.0,1.0
199753,0.834,0.79449,0.81918,0.84442,0.91702,0.94384,0.87241,0.95615,0.63963,0.09677,0.07701,0.09666,45.37,0.0,0.0,1.0
196461,0.61789,0.56567,0.58933,0.66222,0.77961,0.78088,0.77736,0.78122,0.7076,0.26683,0.12077,0.14412,77.13,0.0,0.0,1.0
183510,0.45586,0.42845,0.55447,0.60455,0.65057,0.66537,0.64792,0.65549,0.49809,0.06451,0.19981,0.23526,66.95,0.0,0.0,1.0
45042,0.29129,0.37874,0.26215,0.50572,0.91689,0.98357,0.85445,1.02332,0.05426,0.00027,0.94142,0.51416,44.82,1.0,0.0,0.0
52761,0.42275,0.52854,0.398,0.7334,0.96797,0.98601,0.93427,0.9991,0.31755,0.00041,0.95022,0.88211,42.44,1.0,0.0,0.0
21720,1.01066,0.95654,1.00763,1.02602,1.03611,1.04068,1.03362,1.04677,0.80581,0.09977,0.51333,0.63994,35.54,1.0,0.0,0.0
177669,0.77668,0.74407,0.76179,0.80399,0.87694,0.91134,0.84394,0.93223,0.73744,0.20758,0.07502,0.09471,53.87,0.0,0.0,1.0
33817,0.44591,0.39345,0.40377,0.4587,0.57052,0.61243,0.55031,0.63912,0.27918,0.02675,0.47653,0.39432,80.73,0.0,0.0,1.0
60349,0.33769,0.64789,0.30978,0.77239,0.8487,0.93442,0.78486,0.98133,0.02276,0.00028,0.90569,0.47928,61.49,1.0,0.0,0.0
98351,0.23279,0.32692,0.20369,0.45751,0.86202,0.94178,0.79857,0.98507,0.0289,0.00033,0.63562,0.21037,58.07,1.0,0.0,0.0
163870,0.84756,0.81948,0.93092,0.87764,0.8967,0.93024,0.85782,0.9498,0.6357,0.08828,0.07915,0.0965,41.42,0.0,0.0,1.0
184034,0.70053,0.64822,0.70487,0.73639,0.76305,0.79416,0.83778,0.88623,0.64526,0.12501,0.08914,0.1096,66.85,0.0,0.0,1.0
130105,0.99491,0.92559,0.93652,0.78176,0.86002,0.95805,0.7802,1.01573,0.0887,0.00086,0.09721,0.12095,41.43,0.0,0.0,1.0
97896,0.29714,0.34746,0.25862,0.40461,0.94209,0.97611,0.90053,0.99649,0.19233,0.00037,0.53661,0.2603,47.36,0.0,1.0,0.0
93171,0.414,0.59847,0.39846,0.7486,0.96483,0.98365,0.93261,0.99744,0.31236,0.00048,0.73807,0.39689,51.18,0.0,1.0,0.0
116603,0.67219,0.70867,0.64065,0.81671,0.90489,0.94605,0.85413,0.97061,0.54632,0.11371,0.07531,0.09511,51.07,0.0,0.0,1.0
129665,0.29775,0.33317,0.25034,0.41364,0.97472,0.98043,0.96663,0.98677,0.65506,0.02406,0.47677,0.35028,57.4,0.0,1.0,0.0
151911,0.81432,0.75138,0.80434,0.80608,0.81432,0.81902,0.79097,0.81451,0.6105,0.07809,0.07713,0.09647,67.05,0.0,0.0,1.0
82021,0.25679,0.3454,0.21325,0.49273,0.97868,0.98882,0.9599,0.99782,0.49427,0.00233,0.90329,0.42685,56.72,1.0,0.0,0.0
14558,0.59426,0.53119,0.56323,0.58698,0.60127,0.60671,0.60582,0.61151,0.51648,0.16126,0.46376,0.36022,72.77,0.0,0.0,1.0
72835,0.36547,0.47973,0.31732,0.65831,0.98372,0.99329,0.96144,1.00101,0.48401,0.00206,0.95262,0.6896,39.4,1.0,0.0,0.0
160243,0.9047,0.85757,0.88415,0.8979,0.96813,0.95675,0.94594,0.93938,0.91683,0.29007,0.09409,0.11711,42.19,0.0,0.0,1.0
21937,0.67226,0.62796,0.65581,0.69812,0.82931,0.84519,0.80873,0.85748,0.65572,0.36546,0.63465,0.52632,64.91,0.0,0.0,1.0
26335,0.67669,0.66292,0.73225,0.70227,0.76601,0.85585,0.77886,1.0081,0.21471,0.00097,0.59,0.35011,47.03,0.0,0.0,1.0
103812,0.4899,0.5464,0.49407,0.75477,0.93779,0.94631,0.93905,0.95702,0.67945,0.04764,0.83048,0.58916,74.03,1.0,0.0,0.0
175886,0.61527,0.61058,0.6011,0.71341,0.96279,0.96998,0.94465,0.97617,0.62457,0.23177,0.18817,0.20313,56.16,0.0,0.0,1.0
131231,0.25377,0.31551,0.21238,0.41517,1.02163,1.02785,1.0107,1.03446,0.65461,0.02026,0.58681,0.39616,40.49,0.0,1.0,0.0
191283,0.63853,0.5526,0.59943,0.62836,0.67313,0.69932,0.65734,0.71286,0.48569,0.07585,0.10998,0.1302,80.26,0.0,0.0,1.0
3841,0.72071,0.69209,0.70926,0.73053,0.8191,0.88093,0.77918,0.9277,0.35891,0.00748,0.62907,0.49608,55.94,0.0,0.0,1.0
94428,0.19973,0.27794,0.16078,0.37728,0.91025,0.96257,0.85515,0.99297,0.083,0.0003,0.84582,0.39551,47.0,1.0,0.0,0.0
121332,0.71703,0.68105,0.70097,0.72403,0.96584,0.97398,0.92951,0.97619,0.5382,0.05356,0.08654,0.1078,49.43,0.0,0.0,1.0
153774,0.56693,0.56674,0.69873,0.77171,0.88344,1.0146,0.94701,1.03188,0.41359,0.06682,0.42266,0.40914,40.67,0.0,0.0,1.0
153489,0.8737,0.83366,0.90443,0.9231,0.93042,0.93084,0.91889,0.93029,0.7873,0.33146,0.12975,0.15719,61.02,0.0,0.0,1.0
40866,0.68196,0.55471,0.57397,0.48373,0.54006,0.59976,0.48866,0.6288,0.01306,0.00074,0.40405,0.19816,78.79,0.0,0.0,1.0
125955,0.82952,0.77507,0.80954,0.82817,0.86539,0.86947,0.84271,0.86474,0.80068,0.25383,0.08659,0.108,61.74,0.0,0.0,1.0
32612,0.79739,0.71034,0.75381,0.75352,0.77239,0.78639,0.74915,0.79633,0.44391,0.05421,0.57505,0.44527,69.45,0.0,0.0,1.0
93434,0.94946,0.87979,0.91083,0.79931,0.8679,0.94294,0.80519,0.98519,0.03336,0.00031,0.04233,0.05677,58.55,1.0,0.0,0.0
4154,0.42893,0.3469,0.36509,0.40921,0.58902,0.60029,0.57136,0.60866,0.26559,0.00586,0.45704,0.34772,81.35,0.0,0.0,1.0
24972,0.67633,0.7051,0.68944,0.8128,1.04243,1.05837,1.01137,1.07008,0.41903,0.00268,0.83123,0.47512,42.41,0.0,0.0,1.0
971,0.44012,0.42933,0.38492,0.46684,0.66246,0.71284,0.61639,0.74058,0.07117,0.00041,0.43988,0.22597,71.96,0.0,0.0,1.0
10621,0.52203,0.58058,0.51392,0.70057,1.01039,1.05646,0.94702,1.08925,0.34819,0.02063,0.66074,0.36925,39.34,0.0,0.0,1.0
147517,0.49661,0.50531,0.47285,0.59146,1.02937,1.03116,1.02422,1.03272,0.84238,0.19574,0.11985,0.137,39.91,0.0,0.0,1.0
34947,0.72707,0.6971,0.7362,0.79153,0.91193,0.91898,0.89941,0.92357,0.61718,0.09137,0.60446,0.48297,57.53,0.0,0.0,1.0
40040,0.98241,0.92023,0.96055,0.90702,0.95155,0.99286,0.90231,1.01939,0.13041,0.00044,0.95117,0.8437,51.07,1.0,0.0,0.0
154617,0.91816,0.86543,0.89799,0.90431,0.96392,0.96421,0.91929,0.95217,0.71125,0.07359,0.05682,0.07246,34.18,0.0,0.0,1.0
172148,0.54045,0.41218,0.47286,0.50026,0.58662,0.62762,0.56213,0.65247,0.14338,0.00114,0.10517,0.11447,84.87,0.0,0.0,1.0
79469,0.27355,0.36799,0.2264,0.52393,0.98474,0.98926,0.99088,0.99544,0.90939,0.38132,0.7024,0.30385,65.02,1.0,0.0,0.0
105916,0.70114,0.65001,0.67328,0.72374,0.75823,0.78283,0.73655,0.79716,0.56765,0.10884,0.10423,0.12648,73.48,0.0,0.0,1.0
119621,0.42551,0.46247,0.37222,0.54973,0.68187,0.73911,0.63987,0.77251,0.11758,0.00058,0.11701,0.11519,78.45,0.0,0.0,1.0
26844,0.43483,0.44851,0.40677,0.52749,0.87862,0.90985,0.83459,0.93313,0.31719,0.01635,0.75031,0.42032,57.66,0.0,0.0,1.0
183551,0.62033,0.53475,0.68558,0.68927,0.70675,0.71593,0.68062,0.71765,0.38513,0.00497,0.06211,0.07514,79.53,0.0,0.0,1.0
18261,0.49072,0.50956,0.67331,0.71607,0.84561,1.00706,0.87349,1.04582,0.25229,0.06232,0.91352,0.73444,45.25,0.0,0.0,1.0
152343,0.53724,0.47163,0.5043,0.5497,0.7516,0.77569,0.75288,0.78309,0.44145,0.0256,0.09311,0.11205,78.12,0.0,0.0,1.0
20087,0.80049,0.71191,0.7389,0.65934,0.71089,0.76689,0.6597,0.79854,0.03502,0.00044,0.67743,0.49417,68.74,0.0,0.0,1.0
188896,0.64837,0.64024,0.63383,0.7305,1.00055,1.01352,0.96453,1.02229,0.59785,0.20338,0.1532,0.17171,43.46,0.0,0.0,1.0
68086,0.32748,0.32399,0.26369,0.36675,0.74945,0.8715,0.69055,0.94642,0.01004,0.00081,0.82557,0.46458,81.79,1.0,0.0,0.0
145976,0.34366,0.30231,0.26954,0.34049,0.56799,0.64787,0.51332,0.69171,0.0147,0.00111,0.16918,0.09517,84.05,0.0,1.0,0.0
98167,0.30483,0.47349,0.2701,0.61806,0.92078,0.9643,0.87274,0.99158,0.11641,0.00045,0.93017,0.50841,58.39,1.0,0.0,0.0
14868,0.51183,0.49132,0.4837,0.55666,0.7637,0.7988,0.72494,0.82059,0.16523,0.00041,0.5267,0.39924,67.21,0.0,0.0,1.0
158897,0.74659,0.70116,0.72954,0.74138,0.74548,0.74631,0.74128,0.74518,0.67612,0.24272,0.08684,0.10854,48.03,0.0,0.0,1.0
135002,0.74537,0.69021,0.72405,0.73969,0.80237,0.8276,0.77264,0.84023,0.5584,0.04721,0.08875,0.10503,66.5,0.0,0.0,1.0
157366,0.5744,0.47618,0.53078,0.58127,0.66312,0.68726,0.64857,0.70101,0.45865,0.04842,0.08272,0.09869,82.56,0.0,0.0,1.0
192851,0.60177,0.5696,0.57296,0.65652,0.74369,0.78908,0.70343,0.81635,0.28755,0.00191,0.07783,0.09459,73.56,0.0,0.0,1.0
188243,0.71617,0.6856,0.70127,0.75206,0.95244,0.95229,0.93258,0.94867,0.64722,0.04168,0.0735,0.09205,55.52,0.0,0.0,1.0
25533,0.6724,0.62416,0.64687,0.70411,0.77811,0.80077,0.7512,0.81787,0.43517,0.02216,0.61812,0.49943,68.47,0.0,0.0,1.0
76632,0.13342,0.22204,0.0945,0.32102,0.89226,0.97444,0.94651,0.97537,0.52681,0.00345,0.57556,0.27419,36.85,1.0,0.0,0.0
99556,0.20945,0.23345,0.21765,0.42945,0.98207,0.99261,0.95613,1.00094,0.4384,0.00108,0.94611,0.56646,39.62,1.0,0.0,0.0
5972,0.61076,0.56156,0.57332,0.57559,0.72372,0.77514,0.67512,0.80477,0.10252,0.00042,0.53381,0.39316,68.07,0.0,0.0,1.0
151211,0.85445,0.91483,0.99854,1.00286,1.01967,1.02863,0.99538,1.03711,0.57412,0.11719,0.43257,0.50502,40.81,0.0,0.0,1.0
40598,0.48822,0.4844,0.48723,0.51077,0.90108,1.01855,0.84847,1.07559,0.16964,0.00043,0.4735,0.31154,40.99,0.0,0.0,1.0
135500,0.61683,0.55468,0.59053,0.60987,0.61559,0.61663,0.61551,0.6172,0.57736,0.17018,0.08917,0.10948,73.95,0.0,0.0,1.0
9603,0.48591,0.46258,0.48505,0.48145,0.49242,0.50032,0.47817,0.49175,0.25701,0.01924,0.37272,0.29461,38.19,0.0,0.0,1.0
179429,0.66379,0.62076,0.65678,0.6769,0.688,0.69838,0.70934,0.72293,0.65551,0.1951,0.1216,0.14432,56.62,0.0,0.0,1.0
171020,0.6108,0.57399,0.58816,0.5964,0.59939,0.60005,0.59765,0.59993,0.56333,0.22838,0.1206,0.14342,46.6,0.0,0.0,1.0
49031,0.4165,0.36527,0.32324,0.39368,0.51381,0.56003,0.46661,0.58417,0.02224,0.00101,0.37349,0.21825,82.83,0.0,0.0,1.0
191179,0.39551,0.45981,0.36709,0.60712,0.9818,0.98729,0.97401,0.99363,0.69835,0.17957,0.53094,0.3843,55.65,0.0,0.0,1.0
54291,0.91373,0.83419,0.91953,0.9544,0.97209,0.98053,0.97342,0.99126,0.71628,0.06033,0.94309,0.35506,73.53,1.0,0.0,0.0
20865,0.36692,0.39058,0.33057,0.42647,0.83494,0.92046,0.76466,0.96675,0.02952,0.0003,0.75531,0.27751,51.44,0.0,0.0,1.0
88725,0.19454,0.29063,0.15719,0.36545,0.78189,0.89432,0.77319,0.93338,0.03929,0.00033,0.50238,0.21154,52.35,1.0,0.0,0.0
83506,0.37143,0.6912,0.35098,0.87537,0.94073,0.97626,0.89518,0.99724,0.16451,0.00034,0.75256,0.41866,39.32,1.0,0.0,0.0
46803,0.87213,0.83829,0.86875,0.84682,0.95829,1.03922,0.90875,1.08771,0.24749,0.00034,0.75591,0.58469,32.28,0.0,0.0,1.0
79824,0.25572,0.32533,0.21942,0.44517,0.9807,0.98991,0.96215,0.99834,0.50849,0.00295,0.85264,0.46001,54.98,1.0,0.0,0.0
164647,0.38143,0.37615,0.35014,0.44479,0.86484,0.86774,0.86798,0.8707,0.77176,0.23716,0.4959,0.28369,62.63,0.0,0.0,1.0
2577,0.56784,0.58295,0.56277,0.67164,0.90906,0.97809,0.84557,1.02353,0.26615,0.00104,0.68711,0.48724,41.56,0.0,0.0,1.0
134931,0.54906,0.50564,0.51674,0.57199,0.75532,0.79595,0.72357,0.82003,0.44271,0.07715,0.08053,0.09943,73.75,0.0,0.0,1.0
148873,0.61945,0.6144,0.61029,0.73943,0.79483,0.85,0.73445,0.87704,0.06341,0.00048,0.0776,0.08642,66.61,0.0,0.0,1.0
71093,0.28343,0.34749,0.22374,0.54054,0.947,0.96458,0.93896,0.9837,0.45472,0.0019,0.85025,0.42161,76.94,1.0,0.0,0.0
33581,0.60437,0.60179,0.59926,0.69979,0.96257,0.97065,0.9538,0.97841,0.60659,0.03605,0.69227,0.46373,54.31,0.0,0.0,1.0
109228,0.77863,0.74509,0.77503,0.79174,0.82075,0.87665,0.86,1.00441,0.73182,0.28099,0.10473,0.12959,31.89,0.0,0.0,1.0
68967,0.32899,0.52374,0.25479,0.66535,0.79421,0.89996,0.7314,0.96303,0.01216,0.00068,0.39245,0.16369,77.99,1.0,0.0,0.0
20369,0.53437,0.51738,0.51402,0.60596,0.83858,0.86361,0.80629,0.88041,0.46898,0.10389,0.61206,0.40411,61.54,0.0,0.0,1.0
63921,0.23847,0.33644,0.20259,0.501,0.99283,0.99572,0.9924,0.99949,0.84378,0.21903,0.95889,0.51248,51.76,1.0,0.0,0.0
123797,0.58563,0.48444,0.53351,0.57527,0.6364,0.65692,0.61151,0.66586,0.29536,0.00193,0.06563,0.07782,82.59,0.0,0.0,1.0
35876,0.49228,0.43916,0.45847,0.48006,0.60606,0.67301,0.62703,0.68817,0.2708,0.00283,0.51157,0.43481,72.01,0.0,0.0,1.0
49811,0.53401,0.51624,0.51633,0.56148,0.88748,0.93381,0.84035,0.96322,0.49993,0.25876,0.53386,0.41556,52.02,0.0,0.0,1.0
119681,0.39429,0.43797,0.346,0.56771,0.97359,0.98554,0.94776,0.99571,0.44967,0.00554,0.19163,0.14951,52.66,0.0,0.0,1.0
147165,0.72382,0.6923,0.70244,0.73287,0.87033,0.91945,0.82489,0.95198,0.5731,0.09152,0.10845,0.12999,52.13,0.0,0.0,1.0
134084,0.57339,0.54866,0.5573,0.5996,0.896,0.96271,0.83384,1.00033,0.40259,0.02578,0.05961,0.07602,41.68,0.0,0.0,1.0
118055,0.52414,0.51247,0.49786,0.54303,0.84818,0.9366,0.77905,0.9928,0.3571,0.0264,0.07223,0.08862,44.34,0.0,0.0,1.0
181624,0.63689,0.59648,0.6129,0.64988,0.81077,0.83421,0.77733,0.84957,0.39011,0.01786,0.52924,0.40567,64.74,0.0,0.0,1.0
29536,0.69482,0.69133,0.67693,0.75191,0.97842,1.03853,0.91465,1.07431,0.48369,0.15169,0.56109,0.34363,38.76,0.0,0.0,1.0
196319,0.57063,0.53293,0.55158,0.55512,0.56129,0.56466,0.55196,0.5673,0.35597,0.01516,0.06429,0.08245,42.98,0.0,0.0,1.0
113192,0.50011,0.55773,0.50157,0.7593,0.87472,0.93618,0.81272,0.97458,0.35615,0.07453,0.09393,0.10777,53.4,0.0,0.0,1.0
46321,0.61743,0.62099,0.60084,0.69559,0.82844,0.87642,0.78441,0.90738,0.44407,0.06755,0.50082,0.29959,57.8,0.0,0.0,1.0
67719,0.24165,0.28992,0.22571,0.34657,0.91159,0.96409,0.85784,0.99335,0.09035,0.00033,0.82785,0.37798,44.35,1.0,0.0,0.0
45731,0.36601,0.34029,0.27067,0.456,0.57518,0.5757,0.55879,0.57493,0.30069,0.00389,0.35611,0.1847,83.91,0.0,0.0,1.0
53689,0.24724,0.34512,0.22068,0.51521,0.99025,0.99478,0.9792,0.99974,0.6648,0.02665,0.95323,0.82666,45.69,1.0,0.0,0.0
58178,0.62354,0.63522,0.80928,0.80562,0.87993,0.94804,0.8191,0.98719,0.04379,0.00037,0.91631,0.76704,59.58,1.0,0.0,0.0
62808,0.2431,0.3493,0.21687,0.52847,0.99336,0.99682,0.98666,1.00054,0.74317,0.07404,0.76543,0.34236,42.62,1.0,0.0,0.0
116667,0.54201,0.61101,0.83473,0.92561,1.00106,1.03873,1.0328,1.03855,0.87078,0.08698,0.09184,0.1218,35.46,0.0,0.0,1.0
28706,0.65569,0.63861,0.64788,0.63218,0.94458,1.02742,0.86966,1.07319,0.08431,0.00029,0.70774,0.46877,41.52,0.0,0.0,1.0
67801,0.29957,0.28123,0.21769,0.35035,0.72395,0.8487,0.67374,0.93103,0.01545,0.00121,0.73609,0.2484,84.42,1.0,0.0,0.0
171834,0.58282,0.46972,0.53262,0.56549,0.63859,0.66769,0.61788,0.68272,0.30433,0.00266,0.07829,0.0919,83.57,0.0,0.0,1.0
160848,0.64716,0.61059,0.63097,0.68853,0.8706,0.88426,0.84669,0.89468,0.65376,0.33083,0.18051,0.20913,67.29,0.0,0.0,1.0
154021,0.72498,0.72553,0.70619,0.78413,0.89632,0.94108,0.84388,0.96916,0.55789,0.14642,0.11806,0.14289,51.99,0.0,0.0,1.0
154069,0.62999,0.54255,0.5965,0.62036,0.63126,0.63576,0.62657,0.63688,0.4674,0.04445,0.10864,0.12521,79.35,0.0,0.0,1.0
53812,0.26121,0.33833,0.21652,0.45223,0.85523,0.9339,0.7966,0.97983,0.03193,0.00039,0.90085,0.51369,69.53,1.0,0.0,0.0
191659,0.87321,0.83212,0.85638,0.87246,0.95182,0.97788,0.9142,0.99072,0.80609,0.32692,0.14544,0.17264,34.0,0.0,0.0,1.0
116573,0.20963,0.29548,0.17413,0.36483,0.90319,0.96872,0.84473,1.00422,0.05453,0.00039,0.47615,0.19073,47.34,1.0,0.0,0.0
191618,0.68636,0.70449,0.69102,0.80487,1.05767,1.08097,1.01253,1.0966,0.43321,0.01726,0.7189,0.47701,36.57,0.0,0.0,1.0
106453,0.50822,0.56094,0.49515,0.76467,0.82364,0.90296,0.76077,0.95001,0.22182,0.00496,0.11184,0.11488,57.9,0.0,0.0,1.0
63234,0.17985,0.28145,0.16479,0.44029,0.9874,0.99254,0.98043,0.99829,0.69456,0.0325,0.54556,0.23556,55.27,1.0,0.0,0.0
67896,0.31504,0.44615,0.27493,0.61063,0.98484,0.99384,0.96565,1.00081,0.52291,0.00386,0.95396,0.56028,39.52,1.0,0.0,0.0
141468,0.48749,0.46043,0.45252,0.46538,0.77241,0.84601,0.71119,0.88646,0.02257,0.00037,0.12503,0.13341,68.3,0.0,0.0,1.0
146779,0.82727,0.78159,0.80702,0.83241,0.94431,0.94095,0.89258,0.92561,0.5768,0.01671,0.04471,0.05724,40.14,0.0,0.0,1.0
95713,0.32242,0.46244,0.49452,0.60941,0.9061,0.9606,0.85221,0.99178,0.07911,0.00045,0.92816,0.60626,54.44,1.0,0.0,0.0
59970,0.34244,0.49015,0.29664,0.78494,0.97883,0.98553,0.98194,0.99368,0.792,0.08204,0.44557,0.28979,69.43,1.0,0.0,0.0
79550,0.29942,0.30442,0.25388,0.41264,0.94072,0.96034,0.93036,0.98175,0.40654,0.00118,0.86102,0.44218,77.19,1.0,0.0,0.0
121428,0.59413,0.55718,0.55304,0.57283,0.77214,0.8182,0.71784,0.84234,0.07066,0.00046,0.0607,0.06869,70.9,0.0,0.0,1.0
138555,0.54943,0.56917,0.52504,0.63724,1.03753,1.03812,1.02636,1.03752,0.79931,0.12491,0.07417,0.09417,34.54,0.0,0.0,1.0
58459,0.14295,0.19225,0.09425,0.34864,0.98011,0.98771,0.97119,0.99596,0.62193,0.014,0.56735,0.17645,61.61,1.0,0.0,0.0
146054,0.73465,0.69924,0.71807,0.75366,0.90499,0.92782,0.86601,0.94141,0.6602,0.19233,0.12121,0.14679,57.1,0.0,0.0,1.0
34257,0.5357,0.43902,0.4961,0.50628,0.54178,0.591,0.53587,0.60881,0.17808,0.00094,0.45193,0.35516,81.24,0.0,0.0,1.0
1027,0.43072,0.33048,0.35287,0.39223,0.50563,0.52616,0.49156,0.53726,0.3257,0.08725,0.29319,0.19642,83.71,0.0,0.0,1.0
48533,0.59974,0.50852,0.54032,0.53748,0.58513,0.62073,0.55863,0.64485,0.16406,0.00065,0.48649,0.39151,78.8,0.0,0.0,1.0
64799,0.31612,0.31857,0.25251,0.46918,0.82834,0.89445,0.79774,0.95138,0.06297,0.00148,0.80232,0.36718,83.88,1.0,0.0,0.0
59782,0.2546,0.30844,0.19309,0.3837,0.82431,0.91692,0.76389,0.97149,0.01822,0.00049,0.88139,0.37119,74.51,1.0,0.0,0.0
27525,0.74069,0.73228,0.74277,0.8123,1.01782,1.03309,0.99158,1.04417,0.51338,0.03182,0.73456,0.60074,38.81,0.0,0.0,1.0
182384,0.61253,0.59929,0.58407,0.62925,0.82236,0.88892,0.7652,0.93104,0.34023,0.02218,0.09748,0.11799,58.87,0.0,0.0,1.0
18363,0.65599,0.6053,0.62995,0.61088,0.6328,0.65457,0.61048,0.66705,0.19252,0.00067,0.55472,0.44797,60.0,0.0,0.0,1.0
147644,0.63361,0.55727,0.60365,0.71249,0.72232,0.72281,0.70861,0.72003,0.55899,0.07695,0.08419,0.10115,79.82,0.0,0.0,1.0
124400,0.44377,0.39733,0.41268,0.42125,0.42499,0.42622,0.42234,0.42675,0.37984,0.16345,0.12089,0.14303,70.42,0.0,0.0,1.0
183754,0.69346,0.79105,0.96341,0.8838,0.9488,1.02317,0.8785,1.06625,0.07344,0.00029,0.73244,0.61825,41.31,0.0,0.0,1.0
163171,0.68829,0.6557,0.70477,0.69741,0.72657,0.75881,0.71463,0.7899,0.37093,0.00633,0.07042,0.08818,57.63,0.0,0.0,1.0
111717,0.40762,0.40783,0.36973,0.49905,0.84178,0.85553,0.82268,0.86612,0.38168,0.00092,0.10353,0.10389,71.64,0.0,0.0,1.0
5013,0.45484,0.48948,0.44988,0.62976,0.96349,1.01442,0.90833,1.04946,0.40526,0.1201,0.47185,0.3195,44.26,0.0,0.0,1.0
138654,0.72817,0.66517,0.70632,0.73175,0.82193,0.8179,0.80799,0.81,0.7419,0.27307,0.1339,0.15964,71.59,0.0,0.0,1.0
63621,0.61894,0.71524,0.75733,0.77513,0.84775,0.9334,0.78588,0.98053,0.0235,0.00046,0.90121,0.70607,65.95,1.0,0.0,0.0
170684,0.58241,0.5521,0.56836,0.55572,0.56598,0.57683,0.55485,0.58795,0.34873,0.02517,0.07769,0.09949,45.19,0.0,0.0,1.0
71596,0.32271,0.61153,0.48119,0.82364,0.88439,0.95168,0.82334,0.98917,0.04592,0.00036,0.8598,0.35078,54.34,1.0,0.0,0.0
119908,0.36642,0.44815,0.32784,0.62708,0.96199,1.0046,0.89631,1.03416,0.25999,0.01327,0.22079,0.1661,39.17,0.0,0.0,1.0
382,0.30777,0.47386,0.34493,0.83071,1.08396,1.09389,1.06305,1.10306,0.59411,0.02689,0.85603,0.41018,31.54,0.0,0.0,1.0
163036,0.12857,0.25663,0.48999,0.59058,0.68634,0.79179,0.89473,0.95638,0.86943,0.28697,0.95693,0.94925,53.42,1.0,0.0,0.0
114446,0.42856,0.44692,0.41242,0.52223,0.95524,1.00238,0.90133,1.03018,0.11419,0.00029,0.70436,0.64128,32.54,0.0,1.0,0.0
44688,0.36529,0.51365,0.34043,0.65842,1.00006,1.05899,0.92764,1.09511,0.29228,0.11368,0.72189,0.36574,39.42,0.0,0.0,1.0
73359,0.12714,0.1913,0.09997,0.32582,0.99112,0.99466,0.98973,0.99886,0.8226,0.168,0.72325,0.27949,51.2,1.0,0.0,0.0
88056,0.32198,0.52649,0.2749,0.7525,0.97601,0.98402,0.969,0.99352,0.62453,0.01635,0.93818,0.48069,65.59,1.0,0.0,0.0
15871,0.49459,0.43037,0.41538,0.40037,0.57753,0.64237,0.52594,0.67463,0.0133,0.00051,0.40261,0.23955,76.65,0.0,0.0,1.0
24919,0.55896,0.46765,0.49305,0.50154,0.56658,0.59911,0.54006,0.61782,0.19023,0.00086,0.38793,0.29233,79.52,0.0,0.0,1.0
26803,0.76946,0.71347,0.75657,0.77954,0.79026,0.80157,0.8154,0.85301,0.69257,0.26354,0.62791,0.53138,63.99,0.0,0.0,1.0
185815,0.83341,0.776,0.812,0.82439,0.84069,0.8466,0.8233,0.84202,0.73434,0.16486,0.08075,0.10112,62.73,0.0,0.0,1.0
99959,0.35591,0.51574,0.32987,0.72462,0.93385,0.96969,0.88819,0.99341,0.15104,0.00042,0.81559,0.41266,56.54,1.0,0.0,0.0
